document_index,ind,source_id,split_type,activity_label,label,char_start,char_end_exclusive
5336,15592,wikihow~25777,indomain,Health,1,1530265,1530729
5337,15598,wikihow~25787,zeroshot,Personal Care and Style,2,1530731,1531191
5338,15604,wikihow~25796,zeroshot,Personal Care and Style,2,1531193,1531552
5339,15610,wikihow~25807,zeroshot,Personal Care and Style,0,1531554,1531933
5340,15611,wikihow~25810,zeroshot,Personal Care and Style,0,1531935,1532546
5341,15620,wikihow~25826,indomain,Health,2,1532548,1533158
5342,15645,wikihow~25871,indomain,Cars & Other Vehicles,2,1533160,1533606
5343,15646,wikihow~25872,zeroshot,Family Life,3,1533608,1533953
5344,15659,wikihow~25902,zeroshot,Family Life,3,1533955,1534421
5345,15672,wikihow~25925,zeroshot,Family Life,1,1534423,1535022
5346,15675,wikihow~25928,zeroshot,Personal Care and Style,3,1535024,1535386
5347,15678,wikihow~25933,indomain,Health,1,1535388,1535732
5348,15681,wikihow~25937,zeroshot,Family Life,2,1535734,1536234
5349,15682,wikihow~25938,zeroshot,Family Life,3,1536236,1536665
5350,15688,wikihow~25951,zeroshot,Personal Care and Style,1,1536667,1537087
5351,15700,wikihow~25972,indomain,Computers and Electronics,0,1537089,1537498
5352,15706,wikihow~25983,zeroshot,Personal Care and Style,3,1537500,1537976
5353,15741,wikihow~26048,zeroshot,Personal Care and Style,3,1537978,1538487
5354,15742,wikihow~26049,indomain,Home and Garden,2,1538489,1538858
5355,15758,wikihow~26073,zeroshot,Personal Care and Style,3,1538860,1539327
5356,15764,wikihow~26084,zeroshot,Personal Care and Style,3,1539329,1539646
5357,15768,wikihow~26096,zeroshot,Family Life,0,1539648,1540150
5358,15791,wikihow~26134,zeroshot,Family Life,3,1540152,1540745
5359,15801,wikihow~26154,zeroshot,Personal Care and Style,1,1540747,1541116
5360,15807,wikihow~26162,zeroshot,Personal Care and Style,1,1541118,1541708
5361,15808,wikihow~26163,indomain,Health,1,1541710,1542170
5362,15816,wikihow~26177,indomain,Food and Entertaining,2,1542172,1542488
5363,15828,wikihow~26203,zeroshot,Personal Care and Style,0,1542490,1543042
5364,15836,wikihow~26220,zeroshot,Personal Care and Style,1,1543044,1543433
5365,15851,wikihow~26247,zeroshot,Personal Care and Style,3,1543435,1543929
5366,15859,wikihow~26259,indomain,Home and Garden,2,1543931,1544327
5367,15861,wikihow~26261,indomain,Relationships,2,1544329,1544835
5368,15862,wikihow~26263,zeroshot,Personal Care and Style,3,1544837,1545357
5369,15873,wikihow~26286,zeroshot,Personal Care and Style,1,1545359,1545680
5370,15892,wikihow~26313,zeroshot,Personal Care and Style,0,1545682,1546126
5371,15905,wikihow~26339,zeroshot,Family Life,3,1546128,1546627
5372,15913,wikihow~26352,zeroshot,Personal Care and Style,1,1546629,1547107
5373,15923,wikihow~26371,zeroshot,Personal Care and Style,2,1547109,1547596
5374,15924,wikihow~26373,zeroshot,Personal Care and Style,2,1547598,1548101
5375,15927,wikihow~26377,indomain,Relationships,0,1548103,1548686
5376,15930,wikihow~26380,zeroshot,Family Life,2,1548688,1549228
5377,15938,wikihow~26392,zeroshot,Family Life,1,1549230,1549620
5378,15947,wikihow~26405,zeroshot,Family Life,2,1549622,1550149
5379,15953,wikihow~26412,zeroshot,Family Life,1,1550151,1550691
5380,15975,wikihow~26442,indomain,Computers and Electronics,2,1550693,1551079
5381,16002,wikihow~26487,zeroshot,Personal Care and Style,0,1551081,1551614
5382,16010,wikihow~26501,zeroshot,Personal Care and Style,1,1551616,1552098
5383,16012,wikihow~26505,zeroshot,Personal Care and Style,1,1552100,1552523
5384,16016,wikihow~26512,indomain,Pets and Animals,3,1552525,1552914
5385,16022,wikihow~26519,indomain,Education and Communications,1,1552916,1553356
5386,16023,wikihow~26520,indomain,Home and Garden,2,1553358,1553665
5387,16026,wikihow~26524,zeroshot,Family Life,2,1553667,1554074
5388,16029,wikihow~26529,zeroshot,Personal Care and Style,0,1554076,1554601
5389,16030,wikihow~26532,zeroshot,Personal Care and Style,2,1554603,1555092
5390,16037,wikihow~26548,indomain,Home and Garden,2,1555094,1555551
5391,16049,wikihow~26562,zeroshot,Family Life,2,1555553,1556105
5392,16056,wikihow~26575,zeroshot,Family Life,3,1556107,1556633
5393,16073,wikihow~26601,indomain,Health,0,1556635,1557026
5394,16075,wikihow~26609,zeroshot,Family Life,0,1557028,1557520
5395,16083,wikihow~26621,zeroshot,Family Life,3,1557522,1558019
5396,16088,wikihow~26629,indomain,Pets and Animals,3,1558021,1558461
5397,16093,wikihow~26643,zeroshot,Personal Care and Style,0,1558463,1558837
5398,16094,wikihow~26644,zeroshot,Family Life,0,1558839,1559267
5399,16109,wikihow~26663,indomain,Health,3,1559269,1559700
5400,16124,wikihow~26685,indomain,Home and Garden,0,1559702,1560061
5401,16134,wikihow~26700,indomain,Finance and Business,2,1560063,1560578
5402,16166,wikihow~26757,zeroshot,Family Life,1,1560580,1561025
5403,16191,wikihow~26795,zeroshot,Family Life,1,1561027,1561384
5404,16193,wikihow~26799,zeroshot,Personal Care and Style,3,1561386,1561805
5405,16200,wikihow~26811,indomain,Health,1,1561807,1562378
5406,16205,wikihow~26819,zeroshot,Family Life,2,1562380,1562925
5407,16214,wikihow~26842,indomain,Home and Garden,1,1562927,1563387
5408,16221,wikihow~26853,indomain,Home and Garden,3,1563389,1563872
5409,16278,wikihow~26955,zeroshot,Personal Care and Style,3,1563874,1564501
5410,16279,wikihow~26956,zeroshot,Personal Care and Style,0,1564503,1564792
5411,16304,wikihow~27005,zeroshot,Personal Care and Style,2,1564794,1565335
5412,16318,wikihow~27035,indomain,Computers and Electronics,0,1565337,1565821
5413,16328,wikihow~27049,indomain,Education and Communications,3,1565823,1566161
5414,16331,wikihow~27053,zeroshot,Personal Care and Style,0,1566163,1566642
5415,16335,wikihow~27061,zeroshot,Personal Care and Style,0,1566644,1567020
5416,16343,wikihow~27075,indomain,Youth,2,1567022,1567471
5417,16351,wikihow~27088,zeroshot,Personal Care and Style,0,1567473,1567942
5418,16356,wikihow~27096,zeroshot,Personal Care and Style,0,1567944,1568487
5419,16357,wikihow~27097,zeroshot,Personal Care and Style,3,1568489,1569000
5420,16362,wikihow~27104,zeroshot,Family Life,0,1569002,1569522
5421,16379,wikihow~27140,zeroshot,Personal Care and Style,1,1569524,1570114
5422,16387,wikihow~27155,zeroshot,Personal Care and Style,3,1570116,1570575
5423,16391,wikihow~27160,zeroshot,Personal Care and Style,2,1570577,1570984
5424,16392,wikihow~27162,zeroshot,Personal Care and Style,2,1570986,1571494
5425,16399,wikihow~27169,zeroshot,Family Life,1,1571496,1572078
5426,16407,wikihow~27184,zeroshot,Family Life,0,1572080,1572610
5427,16416,wikihow~27201,indomain,Food and Entertaining,2,1572612,1573087
5428,16417,wikihow~27202,indomain,Home and Garden,3,1573089,1573579
5429,16419,wikihow~27209,indomain,Finance and Business,1,1573581,1573994
5430,16438,wikihow~27238,indomain,Health,3,1573996,1574350
5431,16439,wikihow~27241,zeroshot,Personal Care and Style,1,1574352,1574801
5432,16442,wikihow~27246,zeroshot,Personal Care and Style,1,1574803,1575213
5433,16449,wikihow~27260,indomain,Computers and Electronics,3,1575215,1575674
5434,16458,wikihow~27272,zeroshot,Family Life,3,1575676,1576116
5435,16464,wikihow~27287,indomain,Health,2,1576118,1576514
5436,16465,wikihow~27288,zeroshot,Personal Care and Style,0,1576516,1576963
5437,16472,wikihow~27296,indomain,Health,2,1576965,1577493
5438,16474,wikihow~27299,zeroshot,Family Life,3,1577495,1577920
5439,16475,wikihow~27300,indomain,Computers and Electronics,3,1577922,1578356
5440,16481,wikihow~27306,indomain,Food and Entertaining,1,1578358,1578845
5441,16485,wikihow~27310,zeroshot,Personal Care and Style,0,1578847,1579199
5442,16492,wikihow~27317,zeroshot,Personal Care and Style,1,1579201,1579797
5443,16498,wikihow~27324,indomain,Pets and Animals,2,1579799,1580209
5444,16504,wikihow~27336,zeroshot,Personal Care and Style,3,1580211,1580698
5445,16521,wikihow~27365,zeroshot,Personal Care and Style,2,1580700,1581114
5446,16527,wikihow~27377,indomain,Education and Communications,0,1581116,1581542
5447,16539,wikihow~27398,zeroshot,Family Life,3,1581544,1582045
5448,16542,wikihow~27401,indomain,Health,3,1582047,1582583
5449,16554,wikihow~27417,zeroshot,Personal Care and Style,0,1582585,1583017
5450,16561,wikihow~27426,indomain,Home and Garden,1,1583019,1583473
5451,16562,wikihow~27427,zeroshot,Personal Care and Style,1,1583475,1583850
5452,16568,wikihow~27435,zeroshot,Personal Care and Style,0,1583852,1584390
5453,16577,wikihow~27450,zeroshot,Personal Care and Style,0,1584392,1584899
5454,16594,wikihow~27477,indomain,Youth,2,1584901,1585367
5455,16600,wikihow~27486,indomain,Food and Entertaining,1,1585369,1585712
5456,16612,wikihow~27502,zeroshot,Personal Care and Style,0,1585714,1586187
5457,16613,wikihow~27503,zeroshot,Personal Care and Style,3,1586189,1586703
5458,16621,wikihow~27519,indomain,Food and Entertaining,2,1586705,1587162
5459,16623,wikihow~27521,zeroshot,Personal Care and Style,1,1587164,1587583
5460,16625,wikihow~27524,zeroshot,Family Life,0,1587585,1588070
5461,16631,wikihow~27531,zeroshot,Personal Care and Style,1,1588072,1588482
5462,16637,wikihow~27541,zeroshot,Personal Care and Style,0,1588484,1588765
5463,16648,wikihow~27556,zeroshot,Personal Care and Style,1,1588767,1589086
5464,16649,wikihow~27557,zeroshot,Personal Care and Style,1,1589088,1589517
5465,16656,wikihow~27569,indomain,Finance and Business,3,1589519,1590018
5466,16669,wikihow~27590,indomain,Pets and Animals,3,1590020,1590611
5467,16698,wikihow~27638,zeroshot,Personal Care and Style,1,1590613,1590929
5468,16709,wikihow~27661,zeroshot,Personal Care and Style,0,1590931,1591387
5469,16717,wikihow~27672,zeroshot,Personal Care and Style,0,1591389,1591878
5470,16724,wikihow~27684,indomain,Education and Communications,0,1591880,1592322
5471,16728,wikihow~27690,indomain,Education and Communications,3,1592324,1592817
5472,16729,wikihow~27692,indomain,Youth,3,1592819,1593204
5473,16735,wikihow~27702,indomain,Home and Garden,3,1593206,1593626
5474,16742,wikihow~27712,indomain,Relationships,0,1593628,1594153
5475,16763,wikihow~27744,indomain,Pets and Animals,0,1594155,1594577
5476,16773,wikihow~27756,indomain,Home and Garden,3,1594579,1595082
5477,16801,wikihow~27803,indomain,Education and Communications,0,1595084,1595435
5478,16808,wikihow~27820,zeroshot,Personal Care and Style,2,1595437,1595791
5479,16810,wikihow~27822,indomain,Health,1,1595793,1596195
5480,16812,wikihow~27824,indomain,Health,0,1596197,1596752
5481,16813,wikihow~27825,indomain,Education and Communications,2,1596754,1597274
5482,16819,wikihow~27834,zeroshot,Personal Care and Style,3,1597276,1597546
5483,16820,wikihow~27835,zeroshot,Personal Care and Style,0,1597548,1598056
5484,16823,wikihow~27842,zeroshot,Personal Care and Style,2,1598058,1598507
5485,16825,wikihow~27846,indomain,Relationships,2,1598509,1599024
5486,16837,wikihow~27864,zeroshot,Personal Care and Style,2,1599026,1599514
5487,16840,wikihow~27867,zeroshot,Personal Care and Style,0,1599516,1599937
5488,16841,wikihow~27870,indomain,Home and Garden,0,1599939,1600363
5489,16854,wikihow~27886,zeroshot,Family Life,0,1600365,1600825
5490,16857,wikihow~27889,zeroshot,Personal Care and Style,0,1600827,1601145
5491,16861,wikihow~27900,indomain,Home and Garden,2,1601147,1601656
5492,16874,wikihow~27921,indomain,Education and Communications,3,1601658,1602207
5493,16882,wikihow~27932,indomain,Pets and Animals,3,1602209,1602623
5494,16883,wikihow~27935,zeroshot,Personal Care and Style,3,1602625,1602963
5495,16887,wikihow~27940,zeroshot,Personal Care and Style,3,1602965,1603403
5496,16888,wikihow~27941,zeroshot,Personal Care and Style,0,1603405,1603889
5497,16889,wikihow~27943,zeroshot,Personal Care and Style,2,1603891,1604246
5498,16894,wikihow~27952,zeroshot,Personal Care and Style,0,1604248,1604663
5499,16906,wikihow~27968,indomain,Cars & Other Vehicles,3,1604665,1605221
5500,16911,wikihow~27974,indomain,Food and Entertaining,1,1605223,1605616
5501,16912,wikihow~27975,indomain,Computers and Electronics,1,1605618,1606117
5502,16914,wikihow~27977,indomain,Holidays and Traditions,0,1606119,1606646
5503,16921,wikihow~27987,zeroshot,Personal Care and Style,2,1606648,1607185
5504,16926,wikihow~27993,indomain,Home and Garden,3,1607187,1607533
5505,16928,wikihow~27999,indomain,Food and Entertaining,1,1607535,1608004
5506,16939,wikihow~28020,indomain,Pets and Animals,0,1608006,1608466
5507,16945,wikihow~28031,zeroshot,Personal Care and Style,3,1608468,1608959
5508,16950,wikihow~28038,zeroshot,Personal Care and Style,0,1608961,1609455
5509,16956,wikihow~28047,zeroshot,Family Life,2,1609457,1609983
5510,16976,wikihow~28078,indomain,Home and Garden,0,1609985,1610619
5511,16992,wikihow~28105,zeroshot,Family Life,2,1610621,1611092
5512,17001,wikihow~28118,indomain,Computers and Electronics,0,1611094,1611573
5513,17007,wikihow~28128,zeroshot,Personal Care and Style,3,1611575,1611995
5514,17024,wikihow~28157,indomain,Food and Entertaining,1,1611997,1612447
5515,17031,wikihow~28169,zeroshot,Family Life,2,1612449,1613035
5516,17037,wikihow~28177,zeroshot,Personal Care and Style,3,1613037,1613595
5517,17045,wikihow~28193,zeroshot,Personal Care and Style,0,1613597,1614070
5518,17048,wikihow~28198,indomain,Work World,1,1614072,1614620
5519,17050,wikihow~28203,indomain,Home and Garden,0,1614622,1614988
5520,17053,wikihow~28208,zeroshot,Family Life,0,1614990,1615613
5521,17055,wikihow~28210,zeroshot,Family Life,1,1615615,1616120
5522,17063,wikihow~28225,zeroshot,Personal Care and Style,3,1616122,1616517
5523,17074,wikihow~28239,zeroshot,Personal Care and Style,1,1616519,1617035
5524,17084,wikihow~28255,indomain,Computers and Electronics,3,1617037,1617492
5525,17088,wikihow~28260,indomain,Health,1,1617494,1617997
5526,17097,wikihow~28273,indomain,Food and Entertaining,2,1617999,1618457
5527,17099,wikihow~28277,indomain,Finance and Business,0,1618459,1618873
5528,17102,wikihow~28280,indomain,Health,1,1618875,1619363
5529,17104,wikihow~28283,zeroshot,Personal Care and Style,2,1619365,1619879
5530,17105,wikihow~28284,indomain,Computers and Electronics,3,1619881,1620262
5531,17107,wikihow~28286,indomain,Computers and Electronics,1,1620264,1620848
5532,17111,wikihow~28290,zeroshot,Personal Care and Style,2,1620850,1621265
5533,17112,wikihow~28291,indomain,Home and Garden,3,1621267,1621647
5534,17118,wikihow~28302,zeroshot,Personal Care and Style,0,1621649,1622233
5535,17129,wikihow~28319,zeroshot,Personal Care and Style,2,1622235,1622699
5536,17140,wikihow~28334,zeroshot,Personal Care and Style,3,1622701,1623208
5537,17143,wikihow~28338,indomain,Home and Garden,0,1623210,1623520
5538,17151,wikihow~28355,zeroshot,Personal Care and Style,3,1623522,1624052
5539,17152,wikihow~28356,indomain,Home and Garden,1,1624054,1624509
5540,17155,wikihow~28360,zeroshot,Personal Care and Style,2,1624511,1624928
5541,17168,wikihow~28381,zeroshot,Personal Care and Style,1,1624930,1625438
5542,17178,wikihow~28396,indomain,Holidays and Traditions,2,1625440,1625779
5543,17182,wikihow~28401,zeroshot,Personal Care and Style,1,1625781,1626237
5544,17185,wikihow~28406,zeroshot,Family Life,0,1626239,1626734
5545,17190,wikihow~28417,zeroshot,Personal Care and Style,1,1626736,1627267
5546,17197,wikihow~28430,zeroshot,Personal Care and Style,2,1627269,1627679
5547,17210,wikihow~28447,zeroshot,Personal Care and Style,3,1627681,1628015
5548,17217,wikihow~28459,indomain,Computers and Electronics,2,1628017,1628375
5549,17219,wikihow~28461,zeroshot,Family Life,0,1628377,1628874
5550,17226,wikihow~28472,indomain,Health,3,1628876,1629262
5551,17227,wikihow~28473,zeroshot,Family Life,1,1629264,1629718
5552,17234,wikihow~28483,zeroshot,Personal Care and Style,0,1629720,1630031
5553,17237,wikihow~28490,indomain,Cars & Other Vehicles,2,1630033,1630508
5554,17239,wikihow~28493,indomain,Health,2,1630510,1631136
5555,17240,wikihow~28494,zeroshot,Personal Care and Style,1,1631138,1631607
5556,17244,wikihow~28503,zeroshot,Personal Care and Style,3,1631609,1632030
5557,17247,wikihow~28508,zeroshot,Personal Care and Style,1,1632032,1632418
5558,17252,wikihow~28520,zeroshot,Personal Care and Style,3,1632420,1632795
5559,17253,wikihow~28521,indomain,Food and Entertaining,3,1632797,1633166
5560,17260,wikihow~28535,zeroshot,Family Life,0,1633168,1633590
5561,17266,wikihow~28541,zeroshot,Personal Care and Style,1,1633592,1633975
5562,17289,wikihow~28570,zeroshot,Personal Care and Style,0,1633977,1634379
5563,17290,wikihow~28571,zeroshot,Personal Care and Style,0,1634381,1634866
5564,17293,wikihow~28574,zeroshot,Family Life,0,1634868,1635293
5565,17300,wikihow~28586,indomain,Health,3,1635295,1635813
5566,17303,wikihow~28589,indomain,Food and Entertaining,2,1635815,1636171
5567,17310,wikihow~28601,zeroshot,Personal Care and Style,3,1636173,1636531
5568,17313,wikihow~28609,indomain,Cars & Other Vehicles,3,1636533,1636917
5569,17314,wikihow~28610,indomain,Home and Garden,1,1636919,1637385
5570,17320,wikihow~28617,zeroshot,Personal Care and Style,2,1637387,1637912
5571,17323,wikihow~28620,indomain,Health,0,1637914,1638356
5572,17328,wikihow~28625,zeroshot,Family Life,2,1638358,1638814
5573,17345,wikihow~28652,zeroshot,Family Life,2,1638816,1639177
5574,17348,wikihow~28656,indomain,Sports and Fitness,0,1639179,1639626
5575,17368,wikihow~28690,zeroshot,Personal Care and Style,2,1639628,1640115
5576,17379,wikihow~28711,indomain,Food and Entertaining,0,1640117,1640634
5577,17391,wikihow~28727,zeroshot,Personal Care and Style,1,1640636,1641018
5578,17392,wikihow~28728,indomain,Health,1,1641020,1641618
5579,17402,wikihow~28741,indomain,Computers and Electronics,0,1641620,1642035
5580,17409,wikihow~28752,zeroshot,Personal Care and Style,1,1642037,1642430
5581,17416,wikihow~28763,indomain,Relationships,0,1642432,1642894
5582,17419,wikihow~28767,zeroshot,Personal Care and Style,3,1642896,1643174
5583,17422,wikihow~28771,indomain,Sports and Fitness,2,1643176,1643531
5584,17449,wikihow~28816,indomain,Sports and Fitness,0,1643533,1643949
